# x_m,y_m,w_tr_right_m,w_tr_left_m
-3.5175,-6.5375,0.6947,0.6947
-3.5175,-6.525,0.6966,0.6966
-3.53,-6.5125,0.6876,0.6876
-3.53,-6.5,0.688,0.688
-3.5175,-6.4875,0.7,0.7
-3.5175,-6.475,0.7,0.7
-3.5175,-6.4625,0.7,0.7
-3.5175,-6.45,0.7,0.7
-3.5175,-6.4375,0.7,0.7
-3.5175,-6.425,0.7,0.7
-3.5175,-6.4125,0.7,0.7
-3.5175,-6.4,0.7,0.7
-3.5175,-6.3875,0.7,0.7
-3.5175,-6.375,0.7,0.7
-3.5175,-6.3625,0.7,0.7
-3.5175,-6.35,0.7,0.7
-3.5175,-6.3375,0.7001,0.7001
-3.5175,-6.325,0.7004,0.7004
-3.5175,-6.3125,0.701,0.701
-3.53,-6.3,0.7018,0.7018
-3.53,-6.2875,0.7028,0.7028
-3.53,-6.275,0.704,0.704
-3.53,-6.2625,0.7054,0.7054
-3.53,-6.25,0.7071,0.7071
-3.53,-6.2375,0.709,0.709
-3.53,-6.225,0.7111,0.7111
-3.53,-6.2125,0.7125,0.7125
-3.5175,-6.2,0.7125,0.7125
-3.5175,-6.1875,0.7125,0.7125
-3.5175,-6.175,0.7125,0.7125
-3.5175,-6.1625,0.7125,0.7125
-3.5175,-6.15,0.7125,0.7125
-3.5175,-6.1375,0.7125,0.7125
-3.5175,-6.125,0.7125,0.7125
-3.5175,-6.1125,0.7125,0.7125
-3.5175,-6.1,0.7125,0.7125
-3.5175,-6.0875,0.7125,0.7125
-3.53,-6.075,0.7152,0.7152
-3.53,-6.0625,0.7164,0.7164
-3.53,-6.05,0.7179,0.7179
-3.53,-6.0375,0.7195,0.7195
-3.53,-6.025,0.7213,0.7213
-3.53,-6.0125,0.7234,0.7234
-3.53,-6,0.725,0.725
-3.53,-5.9875,0.725,0.725
-3.53,-5.975,0.725,0.725
-3.53,-5.9625,0.725,0.725
-3.53,-5.95,0.7251,0.7251
-3.53,-5.9375,0.7254,0.7254
-3.53,-5.925,0.726,0.726
-3.53,-5.9125,0.7267,0.7267
-3.5175,-5.9,0.725,0.725
-3.5175,-5.8875,0.725,0.725
-3.5175,-5.875,0.725,0.725
-3.5175,-5.8625,0.725,0.725
-3.5175,-5.85,0.725,0.725
-3.5175,-5.8375,0.725,0.725
-3.505,-5.825,0.7125,0.7125
-3.505,-5.8125,0.7125,0.7125
-3.505,-5.8,0.7125,0.7125
-3.505,-5.7875,0.7125,0.7125
-3.505,-5.775,0.7126,0.7126
-3.505,-5.7625,0.7129,0.7129
-3.505,-5.75,0.7135,0.7135
-3.4925,-5.7375,0.7018,0.7018
-3.4925,-5.725,0.7028,0.7028
-3.4925,-5.7125,0.704,0.704
-3.4925,-5.7,0.7054,0.7054
-3.4925,-5.6875,0.7071,0.7071
-3.4925,-5.675,0.709,0.709
-3.4925,-5.6625,0.7111,0.7111
-3.48,-5.65,0.7,0.7
-3.48,-5.6375,0.7,0.7
-3.48,-5.625,0.7,0.7
-3.48,-5.6125,0.7,0.7
-3.4675,-5.6,0.6875,0.6875
-3.4675,-5.5875,0.6875,0.6875
-3.4675,-5.575,0.6875,0.6875
-3.4675,-5.5625,0.6875,0.6875
-3.4675,-5.55,0.6875,0.6875
-3.4675,-5.5375,0.6875,0.6875
-3.4675,-5.525,0.6875,0.6875
-3.455,-5.5125,0.675,0.675
-3.455,-5.5,0.6751,0.6751
-3.455,-5.4875,0.6755,0.6755
-3.455,-5.475,0.676,0.676
-3.455,-5.4625,0.6768,0.6768
-3.455,-5.45,0.6779,0.6779
-3.455,-5.4375,0.6792,0.6792
-3.455,-5.425,0.6806,0.6806
-3.4425,-5.4125,0.67,0.67
-3.4425,-5.4,0.672,0.672
-3.4425,-5.3875,0.6742,0.6742
-3.43,-5.375,0.6625,0.6625
-3.43,-5.3625,0.6625,0.6625
-3.43,-5.35,0.6625,0.6625
-3.43,-5.3375,0.6625,0.6625
-3.43,-5.325,0.6625,0.6625
-3.43,-5.3125,0.6625,0.6625
-3.43,-5.3,0.6625,0.6625
-3.43,-5.2875,0.6625,0.6625
-3.4175,-5.275,0.65,0.65
-3.4175,-5.2625,0.65,0.65
-3.4175,-5.25,0.65,0.65
-3.4175,-5.2375,0.65,0.65
-3.4175,-5.225,0.6501,0.6501
-3.4175,-5.2125,0.6505,0.6505
-3.4175,-5.2,0.6511,0.6511
-3.4175,-5.1875,0.6519,0.6519
-3.4175,-5.175,0.653,0.653
-3.405,-5.1625,0.6419,0.6419
-3.405,-5.15,0.6435,0.6435
-3.405,-5.1375,0.6453,0.6453
-3.405,-5.125,0.6474,0.6474
-3.405,-5.1125,0.6496,0.6496
-3.405,-5.1,0.65,0.65
-3.3925,-5.0875,0.6375,0.6375
-3.3925,-5.075,0.6375,0.6375
-3.3925,-5.0625,0.6375,0.6375
-3.3925,-5.05,0.6375,0.6375
-3.3925,-5.0375,0.6375,0.6375
-3.3925,-5.025,0.6375,0.6375
-3.3925,-5.0125,0.6375,0.6375
-3.3925,-5,0.6375,0.6375
-3.3925,-4.9875,0.6375,0.6375
-3.3925,-4.975,0.6375,0.6375
-3.3925,-4.9625,0.6375,0.6375
-3.3925,-4.95,0.6375,0.6375
-3.3925,-4.9375,0.6376,0.6376
-3.3925,-4.925,0.638,0.638
-3.3925,-4.9125,0.6386,0.6386
-3.38,-4.9,0.627,0.627
-3.38,-4.8875,0.6281,0.6281
-3.38,-4.875,0.6295,0.6295
-3.38,-4.8625,0.6311,0.6311
-3.38,-4.85,0.6329,0.6329
-3.3675,-4.8375,0.6227,0.6227
-3.3675,-4.825,0.625,0.625
-3.3675,-4.8125,0.625,0.625
-3.3675,-4.8,0.625,0.625
-3.3675,-4.7875,0.625,0.625
-3.3675,-4.775,0.625,0.625
-3.3675,-4.7625,0.625,0.625
-3.3675,-4.75,0.625,0.625
-3.3675,-4.7375,0.625,0.625
-3.3675,-4.725,0.625,0.625
-3.3675,-4.7125,0.625,0.625
-3.355,-4.7,0.6125,0.6125
-3.355,-4.6875,0.6125,0.6125
-3.355,-4.675,0.6125,0.6125
-3.355,-4.6625,0.6126,0.6126
-3.355,-4.65,0.613,0.613
-3.355,-4.6375,0.6136,0.6136
-3.355,-4.625,0.6145,0.6145
-3.3425,-4.6125,0.6032,0.6032
-3.3425,-4.6,0.6047,0.6047
-3.3425,-4.5875,0.6063,0.6063
-3.3425,-4.575,0.6083,0.6083
-3.3425,-4.5625,0.6105,0.6105
-3.3425,-4.55,0.6125,0.6125
-3.3425,-4.5375,0.6125,0.6125
-3.3425,-4.525,0.6125,0.6125
-3.33,-4.5125,0.6,0.6
-3.33,-4.5,0.6,0.6
-3.33,-4.4875,0.6,0.6
-3.33,-4.475,0.6,0.6
-3.33,-4.4625,0.6,0.6
-3.33,-4.45,0.6,0.6
-3.33,-4.4375,0.6,0.6
-3.33,-4.425,0.6,0.6
-3.33,-4.4125,0.6,0.6
-3.3175,-4.4,0.5875,0.5875
-3.3175,-4.3875,0.5876,0.5876
-3.3175,-4.375,0.588,0.588
-3.3175,-4.3625,0.5887,0.5887
-3.305,-4.35,0.5772,0.5772
-3.305,-4.3375,0.5784,0.5784
-3.305,-4.325,0.5799,0.5799
-3.305,-4.3125,0.5816,0.5816
-3.305,-4.3,0.5836,0.5836
-3.305,-4.2875,0.5859,0.5859
-3.2925,-4.275,0.575,0.575
-3.2925,-4.2625,0.575,0.575
-3.2925,-4.25,0.575,0.575
-3.2925,-4.2375,0.575,0.575
-3.2925,-4.225,0.575,0.575
-3.2925,-4.2125,0.575,0.575
-3.2925,-4.2,0.575,0.575
-3.2925,-4.1875,0.575,0.575
-3.28,-4.175,0.5625,0.5625
-3.28,-4.1625,0.5625,0.5625
-3.28,-4.15,0.5625,0.5625
-3.28,-4.1375,0.5626,0.5626
-3.28,-4.125,0.5631,0.5631
-3.2675,-4.1125,0.5513,0.5513
-3.2675,-4.1,0.5523,0.5523
-3.2675,-4.0875,0.5535,0.5535
-3.2675,-4.075,0.5551,0.5551
-3.2675,-4.0625,0.5569,0.5569
-3.255,-4.05,0.5467,0.5467
-3.255,-4.0375,0.5491,0.5491
-3.255,-4.025,0.5501,0.5501
-3.255,-4.0125,0.5506,0.5506
-3.255,-4,0.5513,0.5513
-3.255,-3.9875,0.5523,0.5523
-3.255,-3.975,0.5535,0.5535
-3.2425,-3.9625,0.5427,0.5427
-3.2425,-3.95,0.5446,0.5446
-3.2425,-3.9375,0.5467,0.5467
-3.2425,-3.925,0.5491,0.5491
-3.2425,-3.9125,0.55,0.55
-3.2425,-3.9,0.5501,0.5501
-3.23,-3.8875,0.5381,0.5381
-3.23,-3.875,0.5388,0.5388
-3.23,-3.8625,0.5398,0.5398
-3.23,-3.85,0.5411,0.5411
-3.2175,-3.8375,0.5303,0.5303
-3.2175,-3.825,0.5322,0.5322
-3.2175,-3.8125,0.5344,0.5344
-3.2175,-3.8,0.5369,0.5369
-3.2175,-3.7875,0.5397,0.5397
-3.205,-3.775,0.5303,0.5303
-3.205,-3.7625,0.5322,0.5322
-3.205,-3.75,0.5344,0.5344
-3.205,-3.7375,0.5369,0.5369
-3.205,-3.725,0.5397,0.5397
-3.205,-3.7125,0.5416,0.5416
-3.1925,-3.7,0.5322,0.5322
-3.1925,-3.6875,0.5344,0.5344
-3.1925,-3.675,0.5369,0.5369
